timestamp,altitude,velocity,signal_strength
2026-03-10T07:47:23.021766Z,416.28,7.49,96.54
2026-03-10T07:47:28.025359Z,416.4,7.49,96.49
2026-03-10T07:47:33.028782Z,416.35,7.49,96.51
2026-03-10T07:47:38.032712Z,416.24,7.49,96.45
2026-03-10T07:47:43.036251Z,416.31,7.5,96.6
2026-03-10T07:47:48.040233Z,416.28,7.5,96.65
2026-03-10T07:47:53.044491Z,416.22,7.49,96.58
2026-03-10T07:47:58.048267Z,416.32,7.5,96.77
2026-03-10T07:48:03.052098Z,416.46,7.55,96.95
2026-03-10T07:48:08.056527Z,416.46,7.55,96.82
2026-03-10T07:48:13.060563Z,416.55,7.14,96.64
2026-03-10T07:48:18.065350Z,416.36,7.14,96.67
2026-03-10T07:48:23.069033Z,416.34,7.14,96.63
2026-03-10T07:48:28.072740Z,416.43,7.0,96.51
2026-03-10T07:48:33.076750Z,416.26,7.01,96.35
2026-03-10T07:48:38.080160Z,416.3,7.0,96.46
2026-03-10T07:48:43.084726Z,416.23,7.0,96.37
2026-03-10T07:48:48.089229Z,416.33,7.0,96.17
2026-03-10T07:48:53.093541Z,416.5,7.0,96.32
2026-03-10T07:48:58.096720Z,416.62,7.0,99.95
2026-03-10T07:49:03.099900Z,416.72,7.01,99.99
2026-03-10T07:49:08.103938Z,416.68,7.0,100
2026-03-10T07:49:13.108988Z,416.62,7.0,99.97
2026-03-10T07:49:18.115083Z,416.72,7.0,99.96
2026-03-10T07:49:23.119068Z,416.6,7.0,99.89
2026-03-10T07:49:28.122717Z,418.87,7.0,99.85
2026-03-10T07:49:33.126461Z,418.74,7.0,99.7
2026-03-10T07:49:38.131115Z,418.69,7.01,99.6
2026-03-10T07:49:43.135150Z,418.56,7.0,95.06
2026-03-10T07:49:48.138855Z,418.53,7.0,95.2
2026-03-10T07:49:53.142449Z,418.57,7.0,95.37
2026-03-10T07:49:58.149922Z,418.56,7.0,95.55
2026-03-10T07:50:03.153392Z,418.45,7.0,95.45
2026-03-10T07:50:08.158797Z,418.39,7.01,95.53
2026-03-10T07:50:13.168063Z,418.22,7.26,95.72
2026-03-10T07:50:18.171215Z,418.29,7.26,95.79
2026-03-10T07:50:23.174532Z,417.05,7.26,95.92
2026-03-10T07:50:28.182098Z,416.94,7.25,95.75
2026-03-10T07:50:33.185624Z,417.01,7.24,95.8
2026-03-10T07:50:38.189757Z,416.84,7.24,92.19
2026-03-10T07:50:43.193412Z,416.8,7.25,92.05
2026-03-10T07:50:48.197274Z,416.77,7.25,92.13
2026-03-10T07:50:53.201384Z,416.93,7.25,92.27
2026-03-10T07:50:58.204678Z,416.97,7.24,92.14
2026-03-10T07:51:03.208258Z,416.79,7.24,92.24
2026-03-10T07:51:08.211970Z,416.66,7.24,92.39
2026-03-10T07:51:13.215581Z,416.73,7.23,92.46
2026-03-10T07:51:18.219139Z,416.87,7.23,92.63
2026-03-10T07:51:23.225068Z,416.84,7.24,92.59
2026-03-10T07:51:28.228628Z,416.72,7.23,92.75
2026-03-10T07:51:33.232182Z,416.65,7.23,92.93
2026-03-10T07:51:38.236752Z,416.71,7.22,92.77
2026-03-10T07:51:43.240970Z,416.76,7.21,92.67
2026-03-10T07:51:48.244845Z,416.89,7.21,92.59
2026-03-10T07:51:53.254364Z,416.83,7.22,92.48
2026-03-10T07:51:58.259599Z,416.9,7.23,92.64
2026-03-10T07:52:03.263603Z,417.04,7.23,92.53
2026-03-10T07:52:08.268387Z,417.09,7.24,92.69
2026-03-10T07:52:13.272409Z,417.12,7.23,92.51
2026-03-10T07:52:18.276051Z,417.0,7.23,92.51
2026-03-10T07:52:23.279774Z,416.83,7.23,92.59
2026-03-10T07:52:28.283348Z,416.65,7.23,92.4
2026-03-10T07:52:33.288997Z,416.75,7.24,92.45
2026-03-10T07:52:38.293283Z,416.74,7.23,92.62
2026-03-10T07:52:43.297358Z,416.65,7.22,85.55
2026-03-10T07:52:48.300590Z,416.84,7.23,85.5
2026-03-10T07:52:53.303947Z,416.96,7.23,85.62
2026-03-10T07:52:58.307246Z,416.83,7.24,85.79
2026-03-10T07:53:03.311404Z,416.78,7.23,85.67
2026-03-10T07:53:08.315248Z,416.66,7.63,85.62
2026-03-10T07:53:13.319017Z,416.52,7.63,85.57
2026-03-10T07:53:18.322498Z,416.49,7.62,85.7
2026-03-10T07:53:23.327245Z,416.51,7.63,85.6
2026-03-10T07:53:28.331075Z,416.34,7.62,85.73
2026-03-10T07:53:33.334550Z,416.52,7.62,85.74
2026-03-10T07:53:38.338402Z,416.6,7.62,85.88
2026-03-10T07:53:43.342353Z,416.5,7.61,94.89
2026-03-10T07:53:48.346398Z,416.4,7.8,94.92
2026-03-10T07:53:53.350136Z,416.2,7.8,94.79
2026-03-10T07:53:58.354857Z,416.18,7.79,94.82
2026-03-10T07:54:03.358891Z,416.33,7.8,94.93
2026-03-10T07:54:08.364061Z,416.52,7.81,95.08
2026-03-10T07:54:13.370809Z,416.56,7.81,95.06
2026-03-10T07:54:18.374717Z,416.46,7.81,95.11
2026-03-10T07:54:23.379056Z,416.4,7.8,95.07
2026-03-10T07:54:28.384080Z,416.42,7.8,95.1
2026-03-10T07:54:33.388087Z,416.23,7.8,95.14
2026-03-10T07:54:38.392012Z,416.06,7.79,95.24
2026-03-10T07:54:43.395940Z,415.96,7.79,95.17
2026-03-10T07:54:48.399523Z,415.98,7.78,91.15
2026-03-10T07:54:53.403091Z,415.99,7.78,91.32
2026-03-10T07:54:58.406439Z,416.03,7.77,91.21
2026-03-10T07:55:03.409999Z,415.94,7.77,91.03
2026-03-10T07:55:08.414469Z,414.96,7.77,90.89
2026-03-10T07:55:13.418042Z,415.08,7.77,91.06
2026-03-10T07:55:18.422111Z,414.94,7.76,90.91
2026-03-10T07:55:23.426816Z,414.88,7.75,91.07
2026-03-10T07:55:28.431036Z,414.88,7.75,91.05
2026-03-10T07:55:33.434862Z,415.01,7.75,91.05
2026-03-10T07:55:38.437424Z,415.14,7.75,91.12
2026-03-10T07:55:43.442813Z,415.14,7.76,92.48
2026-03-10T07:55:48.448310Z,414.97,7.76,92.45
2026-03-10T07:55:53.452192Z,414.92,7.76,92.35
2026-03-10T07:55:58.459297Z,415.0,7.76,92.54
2026-03-10T07:56:03.463005Z,415.1,7.76,92.4
2026-03-10T07:56:08.468267Z,415.21,7.77,92.52
2026-03-10T07:56:13.472767Z,415.09,7.78,92.32
2026-03-10T07:56:18.478017Z,415.18,7.77,92.3
2026-03-10T07:56:23.482192Z,415.14,7.76,92.2
2026-03-10T07:56:28.487815Z,415.07,7.77,92.22
2026-03-10T07:56:33.491955Z,415.24,7.4,92.41
2026-03-10T07:56:38.496130Z,415.3,7.41,92.57
2026-03-10T07:56:43.500318Z,415.18,7.41,92.48
2026-03-10T07:56:48.504129Z,415.13,7.41,92.67
2026-03-10T07:56:53.508671Z,415.04,7.41,92.69
2026-03-10T07:56:58.512600Z,414.9,7.4,92.6
2026-03-10T07:57:03.519744Z,414.97,7.4,92.74
2026-03-10T07:57:08.523729Z,414.96,7.4,92.86
2026-03-10T07:57:13.527510Z,414.97,7.4,92.97
2026-03-10T07:57:18.531038Z,414.79,7.4,92.85
2026-03-10T07:57:23.535363Z,414.68,7.4,92.95
2026-03-10T07:57:28.539453Z,414.86,7.4,92.95
2026-03-10T07:57:33.545157Z,414.81,7.4,92.77
2026-03-10T07:57:38.548159Z,414.9,7.4,92.71
2026-03-10T07:57:43.552755Z,415.03,7.4,92.79
2026-03-10T07:57:48.559204Z,415.06,7.4,92.59
2026-03-10T07:57:53.563790Z,415.06,7.39,92.57
2026-03-10T07:57:58.569243Z,415.17,7.38,92.68
2026-03-10T07:58:03.573162Z,415.33,7.39,92.53
2026-03-10T07:58:08.576437Z,415.46,7.39,92.6
2026-03-10T07:58:13.580512Z,415.36,7.39,92.61
2026-03-10T07:58:18.585499Z,415.46,7.39,92.75
2026-03-10T07:58:23.591669Z,415.66,7.39,92.7
2026-03-10T07:58:28.599067Z,413.15,7.39,92.62
2026-03-10T07:58:33.603302Z,410.07,7.39,92.55
2026-03-10T07:58:38.607035Z,410.23,7.4,92.65
2026-03-10T07:58:43.611331Z,410.22,7.39,92.48
2026-03-10T07:58:48.616154Z,410.13,7.39,92.61
2026-03-10T07:58:53.620153Z,410.11,7.4,92.71
2026-03-10T07:58:58.624157Z,410.07,7.41,92.65
2026-03-10T07:59:03.628303Z,410.23,7.4,92.62
2026-03-10T07:59:08.632138Z,410.26,7.4,92.51
2026-03-10T07:59:13.635251Z,410.25,7.41,92.69
2026-03-10T07:59:18.641402Z,410.25,7.41,92.78
2026-03-10T07:59:23.645329Z,410.43,7.41,92.97
2026-03-10T07:59:28.648547Z,410.4,7.4,92.81
2026-03-10T07:59:33.652036Z,410.32,7.4,92.66
2026-03-10T07:59:38.656720Z,410.18,7.39,92.74
2026-03-10T07:59:43.660505Z,410.36,7.38,92.69
2026-03-10T07:59:48.664416Z,410.46,7.39,92.86
2026-03-10T07:59:53.671657Z,410.3,7.39,92.89
2026-03-10T07:59:58.675016Z,410.28,7.38,92.75
2026-03-10T08:00:03.678274Z,410.41,7.39,92.89
2026-03-10T08:00:08.681806Z,410.37,7.38,93.04
2026-03-10T08:00:13.685603Z,410.42,7.38,92.92
2026-03-10T08:00:18.689089Z,411.49,7.39,93.06
2026-03-10T08:00:23.692991Z,411.47,7.38,93.16
2026-03-10T08:00:28.697831Z,411.4,7.38,92.99
2026-03-10T08:00:33.703992Z,411.39,7.37,93.16
2026-03-10T08:00:38.712084Z,411.53,7.37,92.96
2026-03-10T08:00:43.716041Z,411.6,7.37,93.02
2026-03-10T08:00:48.719466Z,411.74,7.38,93.02
2026-03-10T08:00:53.723268Z,411.77,7.38,92.99
2026-03-10T08:00:58.726560Z,411.76,7.39,93.15
2026-03-10T08:01:03.730540Z,411.71,7.22,93.08
2026-03-10T08:01:08.734614Z,411.62,7.21,87.47
2026-03-10T08:01:13.738301Z,411.74,7.22,87.67
2026-03-10T08:01:18.743593Z,411.59,7.02,87.76
2026-03-10T08:01:23.747053Z,411.75,7.02,87.69
2026-03-10T08:01:28.750687Z,411.69,7.02,87.63
2026-03-10T08:01:33.754439Z,411.71,7.03,87.76
2026-03-10T08:01:38.760207Z,411.55,7.03,87.91
2026-03-10T08:01:43.764164Z,411.75,7.04,87.77
2026-03-10T08:01:48.770231Z,411.91,7.05,85.36
2026-03-10T08:01:53.774233Z,411.96,7.05,76.15
2026-03-10T08:01:58.780146Z,411.78,7.05,76.34
2026-03-10T08:02:03.783599Z,411.8,7.05,76.33
2026-03-10T08:02:08.786832Z,411.96,7.05,76.17
2026-03-10T08:02:13.790539Z,411.79,7.06,76.28
2026-03-10T08:02:18.795399Z,411.79,7.05,76.32
2026-03-10T08:02:23.800545Z,411.97,7.06,76.31
2026-03-10T08:02:28.821097Z,412.02,7.07,76.21
2026-03-10T08:02:33.826080Z,412.17,7.07,76.32
2026-03-10T08:02:38.829537Z,412.33,7.08,76.39
2026-03-10T08:02:43.833271Z,412.33,7.09,76.27
2026-03-10T08:02:48.837919Z,412.31,7.09,76.33
2026-03-10T08:02:53.841327Z,412.46,7.09,76.31
2026-03-10T08:02:58.844893Z,412.41,7.09,76.5
2026-03-10T08:03:03.848643Z,412.27,7.09,76.49
2026-03-10T08:03:08.852076Z,412.43,7.09,76.29
2026-03-10T08:03:13.855715Z,412.52,7.09,76.35
2026-03-10T08:03:18.859370Z,412.53,7.08,76.4
2026-03-10T08:03:23.863604Z,412.4,7.08,76.5
2026-03-10T08:03:28.867330Z,412.47,7.09,76.65
2026-03-10T08:03:33.871023Z,412.64,7.08,76.82
2026-03-10T08:03:38.875836Z,412.81,7.08,76.63
2026-03-10T08:03:43.880374Z,412.98,7.09,76.7
2026-03-10T08:03:48.883759Z,412.98,7.09,76.63
2026-03-10T08:03:53.889502Z,413.03,7.09,76.45
2026-03-10T08:03:58.892912Z,413.11,7.09,76.59
2026-03-10T08:04:03.896437Z,413.12,7.08,76.47
2026-03-10T08:04:08.901995Z,413.29,7.08,76.41
2026-03-10T08:04:13.907006Z,413.25,7.07,76.52
2026-03-10T08:04:18.911053Z,413.14,7.07,76.69
2026-03-10T08:04:23.914551Z,413.04,7.07,76.85
2026-03-10T08:04:28.919076Z,413.11,7.08,76.99
2026-03-10T08:04:33.925842Z,413.11,7.08,76.95
2026-03-10T08:04:38.929860Z,413.29,7.08,76.77
2026-03-10T08:04:43.935234Z,413.25,7.09,76.58
2026-03-10T08:04:48.940495Z,413.21,7.08,83.65
2026-03-10T08:04:53.944761Z,413.09,7.08,83.69
2026-03-10T08:04:58.949257Z,413.17,7.09,83.86
2026-03-10T08:05:03.954827Z,413.09,7.09,83.9
2026-03-10T08:05:08.960942Z,413.21,7.1,84.0
2026-03-10T08:05:13.965716Z,413.32,7.1,84.19
2026-03-10T08:05:18.972816Z,413.42,7.09,84.19
2026-03-10T08:05:23.979919Z,413.61,7.09,84.18
2026-03-10T08:05:28.984220Z,413.75,7.09,84.04
2026-03-10T08:05:33.989275Z,413.93,7.08,84.16
2026-03-10T08:05:38.994226Z,413.9,7.09,94.15
2026-03-10T08:05:44.001179Z,413.9,7.09,94.32
2026-03-10T08:05:49.007544Z,413.31,7.09,94.51
2026-03-10T08:05:54.013356Z,413.43,7.1,94.4
2026-03-10T08:05:59.022594Z,413.59,7.09,94.55
2026-03-10T08:06:04.028012Z,413.65,7.09,94.49
2026-03-10T08:06:09.031552Z,410.88,7.08,94.43
2026-03-10T08:06:14.035825Z,410.96,7.07,94.54
2026-03-10T08:06:19.040250Z,410.86,7.07,94.56
2026-03-10T08:06:24.047596Z,410.81,7.08,94.55
2026-03-10T08:06:29.052639Z,410.94,7.08,94.64
2026-03-10T08:06:34.059350Z,410.79,7.09,94.48
2026-03-10T08:06:39.063865Z,410.88,7.1,94.37
2026-03-10T08:06:44.068467Z,410.79,7.09,94.18
2026-03-10T08:06:49.074150Z,410.95,7.08,94.01
2026-03-10T08:06:54.085072Z,411.02,7.09,94.09
2026-03-10T08:06:59.091006Z,410.92,7.08,94.26
2026-03-10T08:07:04.097289Z,410.75,7.07,94.25
2026-03-10T08:07:09.102973Z,410.7,7.07,94.06
2026-03-10T08:07:14.106922Z,410.8,7.07,94.0
2026-03-10T08:07:19.113502Z,410.89,7.08,93.91
2026-03-10T08:07:24.120068Z,410.38,7.07,93.83
2026-03-10T08:07:29.125759Z,410.24,7.07,93.9
2026-03-10T08:07:34.135841Z,406.49,7.06,93.88
2026-03-10T08:07:39.141103Z,406.42,7.06,93.85
2026-03-10T08:07:44.146921Z,406.28,7.05,93.93
2026-03-15T03:38:07.063567Z,400.13,7.8,95.08
2026-03-15T03:38:12.066066Z,400.31,7.79,95.14
2026-03-15T03:38:17.068879Z,400.25,7.8,95.05
2026-03-15T03:38:22.070250Z,400.43,7.79,94.91
2026-03-15T03:38:27.072572Z,400.33,7.79,94.9
2026-03-15T03:38:32.075462Z,400.32,7.79,94.84
2026-03-15T03:38:37.079163Z,400.37,7.8,94.96
2026-03-15T03:38:42.083596Z,400.26,7.8,95.12
2026-03-15T03:38:47.091647Z,401.62,7.81,95.27
2026-03-15T03:38:52.094876Z,401.7,7.81,95.24
2026-03-15T03:38:57.102712Z,401.88,7.81,95.17
2026-03-15T03:39:02.104084Z,401.97,7.81,95.15
2026-03-15T03:39:07.105725Z,402.02,7.8,95.27
2026-03-15T03:39:12.108046Z,402.1,7.79,95.36
2026-03-15T03:57:58.760799Z,400.01,7.79,94.99
2026-03-15T03:58:03.764610Z,399.84,7.78,95.05
2026-03-15T03:58:08.767160Z,399.86,7.79,94.88
2026-03-15T03:58:13.770033Z,399.95,7.79,94.71
2026-03-15T03:58:18.772951Z,399.85,7.97,94.83
2026-03-15T03:58:23.777011Z,399.9,7.98,94.7
2026-03-15T03:58:28.779615Z,400.05,7.98,94.67
2026-03-15T03:58:33.783447Z,400.18,7.98,94.64
2026-03-15T03:58:38.785927Z,400.14,7.97,94.58
2026-03-15T03:58:43.787487Z,400.3,7.96,94.59
2026-03-15T03:59:19.427325Z,399.91,7.81,94.87
2026-03-15T03:59:24.429175Z,399.76,7.8,94.91
2026-03-15T03:59:29.433203Z,399.6,7.81,94.83
2026-03-15T03:59:34.437802Z,399.68,7.81,94.89
2026-03-15T03:59:39.439844Z,399.83,7.81,94.95
2026-03-15T03:59:44.442616Z,399.7,7.82,95.09
2026-03-15T03:59:49.445058Z,399.72,7.82,94.95
2026-03-15T03:59:54.449411Z,399.7,7.81,95.0
2026-03-15T03:59:59.453424Z,399.84,7.8,94.88
2026-03-15T04:00:04.455863Z,399.77,7.8,95.01
2026-03-15T04:00:09.460015Z,399.89,7.8,94.97
2026-03-15T04:00:14.461599Z,399.89,7.79,95.03
2026-03-15T04:00:19.464271Z,399.69,7.8,95.02
2026-03-15T04:00:24.467530Z,399.8,7.79,94.91
2026-03-15T04:00:29.469359Z,399.82,7.8,94.89
2026-03-15T04:00:34.471814Z,402.45,7.79,94.77
2026-03-15T04:00:39.475671Z,402.39,7.8,94.66
2026-03-15T04:00:44.478684Z,402.54,7.81,94.81
2026-03-15T04:00:49.482678Z,402.4,7.81,94.68
2026-03-15T04:00:54.485014Z,402.34,7.81,94.55
2026-03-15T04:00:59.488396Z,402.47,7.81,94.42
2026-03-15T04:01:04.492349Z,402.51,7.8,94.37
2026-03-15T04:01:09.494580Z,402.45,7.8,94.49
2026-03-15T04:01:14.498913Z,402.62,7.79,94.63
2026-03-15T04:01:19.501481Z,402.8,7.79,94.44
2026-03-15T04:01:24.504266Z,402.85,7.79,94.59
2026-03-15T04:01:29.506484Z,403.05,7.79,94.53
2026-03-15T04:01:34.508877Z,403.12,7.78,94.4
2026-03-15T04:01:39.511891Z,403.05,7.78,94.56
2026-03-15T04:01:44.516015Z,402.88,7.79,94.49
2026-03-15T04:01:49.519219Z,403.05,7.8,94.36
2026-03-15T04:01:54.523176Z,403.11,7.81,100
2026-03-15T04:01:59.526181Z,402.99,7.81,99.87
2026-03-15T04:02:04.528192Z,405.02,7.82,99.85
2026-03-15T04:02:09.530873Z,404.98,7.82,100
2026-03-15T04:02:14.533220Z,404.89,7.82,100
2026-03-15T04:02:19.536342Z,404.94,7.81,99.89
2026-03-15T04:02:24.542983Z,404.86,7.8,99.93
2026-03-15T04:02:29.550366Z,404.76,7.81,99.78
2026-03-15T04:02:34.552514Z,404.84,7.8,99.68
2026-03-15T04:02:39.554494Z,404.66,7.8,99.86
2026-03-15T04:02:44.560045Z,404.79,7.8,100
2026-03-15T04:02:49.563176Z,404.91,7.8,99.88
2026-03-15T04:02:54.568190Z,404.86,7.8,100
2026-03-15T04:02:59.572834Z,404.77,7.81,100
2026-03-15T04:03:04.584648Z,404.58,7.8,100
2026-03-15T04:03:09.588292Z,404.68,7.8,99.82
2026-03-15T04:03:14.592391Z,404.87,7.8,99.96
2026-03-15T04:03:19.597373Z,404.72,7.46,99.98
2026-03-15T04:03:24.603650Z,404.52,7.46,100
2026-03-15T04:03:29.606884Z,404.72,7.46,100
2026-03-15T04:03:34.612470Z,403.16,7.47,100
2026-03-15T04:03:39.615939Z,403.15,7.47,100
2026-03-15T04:03:44.618552Z,403.07,7.47,98.62
2026-03-15T04:03:49.620752Z,403.25,7.46,98.56
2026-03-15T04:03:54.622967Z,403.39,7.46,98.58
2026-03-15T04:03:59.626807Z,403.41,7.46,98.48
2026-03-15T04:04:04.630621Z,403.37,7.47,98.62
2026-03-15T04:04:09.633042Z,403.18,7.48,98.47
2026-03-15T04:04:14.638371Z,403.11,7.47,98.61
2026-03-15T04:04:19.640235Z,403.29,7.47,98.72
2026-03-15T04:04:24.642888Z,403.27,7.48,98.6
2026-03-15T04:04:29.644434Z,403.37,7.47,98.79
2026-03-15T04:04:34.646850Z,403.42,7.46,98.76
2026-03-15T04:04:39.650452Z,403.37,7.46,98.91
2026-03-15T04:04:44.653048Z,403.22,7.46,99.1
2026-03-15T04:04:49.656115Z,403.39,7.46,100
2026-03-15T04:04:54.661376Z,403.58,7.46,99.87
2026-03-15T04:04:59.663049Z,403.75,7.46,100.0
2026-03-15T04:05:04.666121Z,403.72,7.47,100
2026-03-15T04:05:09.667618Z,403.8,7.47,99.95
2026-03-15T04:05:14.669437Z,403.74,7.48,100
2026-03-15T04:05:19.672405Z,403.57,7.47,100
2026-03-15T04:05:24.674537Z,400.68,7.47,100
2026-03-15T04:05:29.676728Z,400.58,7.15,99.86
2026-03-15T04:05:34.678801Z,400.4,7.15,99.93
2026-03-15T04:05:39.681084Z,400.25,7.15,100
2026-03-15T04:05:44.682438Z,400.19,7.15,99.89
2026-03-15T04:05:49.683993Z,400.25,7.15,100
2026-03-15T04:05:54.685465Z,400.19,7.16,100
2026-03-15T04:05:59.687653Z,400.16,7.15,99.95
2026-03-15T04:06:04.689786Z,400.19,7.15,94.12
2026-03-15T04:06:09.691841Z,400.39,7.16,94.1
2026-03-15T04:06:14.693652Z,400.55,7.15,94.2
2026-03-15T04:06:19.695543Z,400.65,7.15,94.24
2026-03-15T04:06:24.696939Z,400.76,7.15,94.23
2026-03-15T04:06:29.705764Z,400.92,7.15,94.32
2026-03-15T04:06:34.711608Z,400.81,7.15,94.34
2026-03-15T04:06:39.724141Z,400.93,7.16,94.37
2026-03-15T04:06:44.796316Z,401.0,7.15,94.22
2026-03-15T04:06:49.811215Z,400.87,7.15,94.24
2026-03-15T04:06:54.814601Z,400.97,7.14,94.2
2026-03-15T04:06:59.817642Z,400.79,7.14,94.01
2026-03-15T04:07:04.819999Z,400.82,7.14,94.07
2026-03-15T04:07:09.823661Z,400.72,7.14,94.25
2026-03-15T04:07:14.827728Z,400.71,7.13,94.28
2026-03-15T04:07:19.829557Z,400.9,7.13,94.21
2026-03-15T04:07:24.833489Z,401.01,7.13,84.81
2026-03-15T04:07:29.836564Z,401.02,7.13,84.66
2026-03-15T04:07:34.839495Z,401.1,7.14,84.75
2026-03-15T04:07:39.841787Z,401.05,7.13,84.55
2026-03-15T04:07:44.844774Z,401.11,7.13,84.47
2026-03-15T04:07:49.847680Z,400.97,7.12,74.62
2026-03-15T04:07:54.855630Z,400.88,7.13,74.58
2026-03-15T04:07:59.858029Z,400.71,7.12,74.65
2026-03-15T04:08:04.860088Z,400.66,7.13,74.53
2026-03-15T04:08:09.864847Z,400.63,7.12,74.71
2026-03-15T04:08:14.867140Z,400.77,7.13,74.61
2026-03-15T04:08:19.870379Z,400.63,7.13,74.73
2026-03-15T04:08:24.874302Z,400.77,7.13,74.63
2026-03-15T04:08:29.877130Z,400.66,7.14,74.6
2026-03-15T04:08:34.879636Z,400.78,7.14,74.71
2026-03-15T04:08:39.883333Z,400.66,7.14,74.52
2026-03-15T04:08:44.894408Z,400.77,7.14,74.72
2026-03-15T04:08:49.896756Z,400.96,7.0,74.57
2026-03-15T04:08:54.899084Z,401.09,7.0,74.53
2026-03-15T04:08:59.907374Z,401.04,7.0,74.56
2026-03-15T04:09:04.911434Z,400.97,7.0,74.66
2026-03-15T04:09:09.914619Z,400.96,7.0,77.42
2026-03-15T04:09:14.918435Z,400.87,7.01,77.59
2026-03-15T04:09:19.921008Z,400.98,7.01,77.56
2026-03-15T04:09:24.924053Z,401.08,7.0,77.58
2026-03-15T04:09:29.927288Z,402.11,7.0,77.59
2026-03-15T04:09:34.938368Z,402.19,7.0,77.69
2026-03-15T04:09:39.941697Z,402.3,7.0,77.75
2026-03-15T04:09:44.943985Z,402.15,7.0,77.72
2026-03-15T04:09:49.946793Z,402.14,7.0,77.81
2026-03-15T04:09:54.950352Z,402.05,7.0,77.97
2026-03-15T04:09:59.951870Z,401.97,7.01,78.07
2026-03-15T04:10:04.954185Z,402.01,7.01,78.55
2026-03-15T04:10:09.955621Z,402.2,7.02,78.57
2026-03-15T04:10:14.957780Z,402.22,7.01,78.46
2026-03-15T04:10:19.960545Z,402.34,7.02,78.57
2026-03-15T04:10:24.962620Z,402.44,7.02,78.46
2026-03-15T04:10:29.965821Z,402.49,7.02,78.42
2026-03-15T04:10:34.968472Z,402.45,7.02,78.51
2026-03-15T04:10:39.970775Z,402.39,7.0,78.63
2026-03-15T04:10:44.973300Z,402.35,7.0,78.63
2026-03-15T04:10:49.975732Z,402.17,7.01,78.64
2026-03-15T04:10:54.977325Z,401.99,7.01,78.67
2026-03-15T04:10:59.979637Z,402.0,7.01,78.55
2026-03-15T04:11:04.981837Z,402.12,7.01,78.71
2026-03-15T04:11:09.984175Z,402.24,7.02,78.83
2026-03-15T04:11:14.986067Z,402.21,7.01,78.64
2026-03-15T04:11:19.988401Z,402.09,7.02,78.8
2026-03-15T04:11:24.990320Z,402.25,7.02,78.62
2026-03-15T04:11:29.992321Z,402.43,7.01,78.65
2026-03-15T04:11:34.994256Z,402.58,7.01,78.69
2026-03-15T04:11:39.995895Z,402.52,7.01,78.58
2026-03-15T04:11:44.997463Z,402.52,7.01,78.48
2026-03-15T04:11:49.999361Z,402.63,7.02,78.62
2026-03-15T04:11:55.001509Z,402.74,7.01,78.56
2026-03-15T04:12:00.003103Z,402.7,7.02,78.43
2026-03-15T04:12:05.004924Z,402.83,7.01,78.57
2026-03-15T04:12:10.006447Z,402.92,7.02,74.7
2026-03-15T04:12:15.008406Z,402.73,7.02,74.84
2026-03-15T04:12:20.017380Z,402.58,7.03,71.02
2026-03-15T04:12:25.020153Z,403.67,7.02,70.88
2026-03-15T04:12:30.022534Z,403.58,7.02,71.04
2026-03-15T04:12:35.026830Z,403.4,7.01,70.92
2026-03-15T04:12:40.029810Z,403.41,7.02,70.79
2026-03-15T04:12:45.032848Z,403.48,7.0,70.69
2026-03-15T04:12:50.035158Z,403.66,7.0,70.57
2026-03-15T04:12:55.036949Z,403.75,7.0,70.41
2026-03-15T04:13:00.040985Z,403.71,7.01,70.6
2026-03-15T04:13:05.042362Z,403.58,7.01,70.52
2026-03-15T04:13:10.047157Z,403.45,7.01,70.44
2026-03-15T04:13:15.055758Z,403.57,7.02,70.53
2026-03-15T04:13:20.059433Z,400.34,7.02,70.6
2026-03-15T04:13:25.061675Z,400.17,7.02,67.82
2026-03-15T04:13:30.064725Z,400.3,7.02,67.64
2026-03-15T04:13:35.068793Z,400.11,7.03,67.59
2026-03-15T04:13:40.070988Z,400.02,7.04,67.55
2026-03-15T04:13:45.073837Z,395.35,7.03,67.71
2026-03-15T04:13:50.076248Z,395.36,7.04,67.54
2026-03-15T04:13:55.081583Z,395.29,7.04,67.62
2026-03-15T04:14:00.085111Z,395.46,7.05,67.67
2026-03-15T04:14:05.087489Z,395.26,7.05,67.75
2026-03-15T04:14:10.090412Z,395.07,7.05,67.76
2026-03-15T04:14:15.091921Z,394.99,7.06,67.93
2026-03-15T04:14:20.093469Z,394.87,7.06,67.77
2026-03-15T04:14:25.096068Z,394.86,7.07,67.8
2026-03-15T04:14:30.098211Z,395.04,7.07,67.82
2026-03-15T04:14:35.100249Z,395.07,7.07,67.79
2026-03-15T04:14:40.102953Z,395.08,7.07,67.94
2026-03-15T04:14:45.105922Z,395.03,7.07,67.8
2026-03-15T04:14:50.107545Z,394.88,7.08,67.75
2026-03-15T04:14:55.112596Z,394.73,7.09,67.81
2026-03-15T04:15:00.114967Z,394.78,7.09,67.73
2026-03-15T04:15:05.117462Z,394.65,7.09,67.71
2026-03-15T04:15:10.119400Z,394.57,7.08,67.64
2026-03-15T04:15:15.122943Z,394.64,7.07,67.65
2026-03-15T04:15:20.127410Z,394.79,7.08,67.83
2026-03-15T04:15:25.130226Z,394.95,7.07,67.66
2026-03-15T04:15:30.135654Z,394.89,7.07,67.66
2026-03-15T04:15:35.138423Z,394.96,7.06,67.67
2026-03-15T04:15:40.141815Z,395.09,7.06,67.64
2026-03-15T04:15:45.144619Z,395.04,7.05,67.45
